,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
82,Neko Jockey 2nd Season,4,Finished Airing,Unknown,Kids,"Comedy,",TV,2,#18638,#18583,N/A,220,Second season of Neko Jockey.,"Nov 4, 2021 to Nov 25, 2021",2 min. per ep.,Fall 2021,DLE
83,Neko Kikaku,1,Finished Airing,Unknown,Unknown,"Comedy,",Movie,0,#17307,#18584,N/A,303,"The ""hyper black comedy"" anime takes place in Nyagoya City, a trendy town where cats live. In this peaceful town, many of the cats are suddenly disappearing. The NEET cat Takumi must save his father, who is wrapped up in the incident. The anime will feature the characters speaking in Nagoya dialect, and will feature famous sightseeing spots such as Nagoya Castle. 

(Source: ANN)","Nov 30, 2018",37 min.,Unknown,"None found, add some"
84,Neko Konogoro,50,Finished Airing,Unknown,Unknown,"Comedy,",TV,1,#12016,#18585,N/A,"1,252",Based on the characters created by Study.,"Jun 8, 2016 to Oct 5, 2016",1 min. per ep.,Summer 2016,Kachidoki Studio
85,Neko Neko Gong Show,6,Finished Airing,Unknown,Kids,Unknown,ONA,0,#18789,#18586,N/A,210,"A collaboration between Kihara Yousuke and studio dwarf. Kihara is most famous for being the head artist for the PS2/GameCube game Ribbit King and the anime Nikoniko♪Connie-chan. Neko Neko Gong Show is a talent show for cats, where if their skits are bad, get a gong (made from a cat food tin can lid) hit to boot them off.","Aug 13, 2015 to Nov 16, 2015",1 min. per ep.,Unknown,dwarf
86,Neko Neko Nihonshi 4th Season,32,Finished Airing,Unknown,Kids,Unknown,TV,0,#15567,#18587,N/A,444,Fourth season of Neko Neko Nihonshi.,"Apr 3, 2019 to Feb 26, 2020",9 min. per ep.,Spring 2019,"None found, add some"
87,Neko Neko Nihonshi 5th Season,32,Finished Airing,Unknown,Kids,Unknown,TV,0,#16001,#18588,N/A,401,Fifth season of Neko Neko Nihonshi.,"Apr 8, 2020 to Mar 3, 2021",9 min. per ep.,Spring 2020,"None found, add some"
88,Neko Neko Nihonshi Movie: Ryouma no Hachamecha Time Travel ze yo!,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#16419,#18589,N/A,368,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 22, 2020",2 hr.,Unknown,"None found, add some"
89,Neko no Dayan,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#14046,#18590,N/A,663,"Dayan the cat came to Wachi Field from the Earth through Snow magic.  Wachi Field was originally part of the Earth, but separated by Snow God because of the War between Gods and Titans, which destroyed the land.  After the war, the Earth's time flow faster than Wachi Field, which the life is slow with animals and fairies and full of mischief.","Apr 26, 2014 to Apr 25, 2015",3 min. per ep.,Spring 2014,Kachidoki Studio
90,Neko no Dayan (2017),30,Finished Airing,Unknown,Kids,Unknown,TV,0,#17841,#18591,N/A,267,Fourth season of Dayan the Cat.,"Oct 14, 2017 to May 3, 2018",3 min. per ep.,Fall 2017,"None found, add some"
91,Neko no Dayan: Fushigi Gekijou,30,Finished Airing,Unknown,Kids,Unknown,TV,0,#16489,#18592,N/A,363,"Third season of Dayan the Cat. The shorts will be ""theatrical-style,"" with a curtain opening on the everyday adventures of Dayan and his friends.","Oct 1, 2016 to Apr 20, 2017",3 min. per ep.,Fall 2016,Kachidoki Studio
92,Neko no Dayan: Nihon e Iku,12,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#16226,#18593,N/A,384,"Second season of Dayan the Cat. 

The titular character and his friends energetically explore Japan.

(Source: LiveChart) ","Oct 17, 2015 to Jan 9, 2016",3 min. per ep.,Fall 2015,Kachidoki Studio
93,Neko no Kuni no Kenpou,1,Finished Airing,Historical,Unknown,Unknown,OVA,0,#19877,#18594,N/A,148,An educational film about the formation of the Constitution of Japan simplified extremely under the guise of a country of cats meant for a young audience.,Not available,14 min.,Unknown,"None found, add some"
94,Neko no Nyagh: Nya Misérables,25,Finished Airing,Unknown,Kids,Unknown,TV,0,#15055,#18595,N/A,499,"TV adaptation of Cocone Corporation's mobile puzzle game app.

Discover the adventures of the cat painter, Vincent van Meowogh who lives in a mansion in Paris surrounded by his quirky friends. Let's give him a spark of inspiration for his painting by completing puzzle stages, buy back the furniture and restore his home to its former glory!

(Source: ANN)","Apr 3, 2019 to Sep 18, 2019",1 min. per ep.,Spring 2019,"TMS Entertainment,       Jinnis Animation Studios"
95,Neko no Robu,10,Finished Airing,Unknown,Unknown,"Comedy,fe,",TV,0,#11950,#18596,N/A,"1,281","The series stars a cat with a lack of energy who speaks while lying down, yet has a thorough personality.  He thinks various things and has fun watching humans.","May 6, 2017 to Mar 16, 2018",1 min. per ep.,Spring 2017,Kachidoki Studio
96,Neko no Sumu Shima,1,Finished Airing,Unknown,Unknown,"Drama,",Special,0,#15782,#18597,N/A,423,"Neko no Sumu Shima (The island where the cats live) takes place in Tashiro-jima, a place called ""Island of the cats,"" which was severely damaged by the March 11 earthquake and tsunami. This 5-minutes episode follow the story of cats after the disaster.","Mar 18, 2012",5 min.,Unknown,"None found, add some"
97,Neko Pitcher,51,Finished Airing,Unknown,Kids,"Comedy,Sports,",TV,1,#14051,#18598,N/A,662,A story about Cat pitcher Mi-Tarou's actions. It is a 23-koma that serialized in Yomiuri Shimbun Sunday.,"May 3, 2014 to Mar 29, 2016",2 min. per ep.,Spring 2014,"None found, add some"
98,Neko to Mata,88,Finished Airing,Unknown,Unknown,"Supernatural,",TV,0,#14215,#18599,N/A,627,"The series centers around two cats: a younger sister named Neko, and an older brother named Mata. Neko is a nekomata (a mythical two-tailed cat), innocently selfish, and spoiled by her brother. Mata is a neighborhood cat with an eartipped mark as a sign of being neutered. They meet under a streetlight in the city at night to talk.

(Source: ANN)","Apr 21, 2017 to Sep 17, 2020",42 sec. per ep.,Spring 2017,"None found, add some"
99,Neko to Nezumi,1,Finished Airing,Unknown,Unknown,"Comedy,",Movie,1,#15114,#18600,N/A,493,It is most likely a short story about a cat and a mouse.,"Jul 4, 1917",Unknown,Unknown,"None found, add some"
