,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
86,My Exercise,1,Finished Airing,Unknown,Unknown,"rde,Comedy,",Movie,0,#20877,#18487,N/A,91,"The animated short film that inspired the artist’s first PC and mobile game. Like its predecessors, the film shows distinctively satisfying timing and motions. A boy does sit-ups with a dog standing over him. Another dog runs across a boy’s back as he bends forward. The boy and the dog run out of breath, and so on—really. The plain yellow background accentuates the characters’ comical movements.

(Source: Japan Media Arts Festival)",2020,2 min.,Unknown,"None found, add some"
87,My Melody no Ookami-san ni Ki wo Tsukete,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#19335,#18488,N/A,180,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 21, 1994",9 min.,Unknown,"None found, add some"
88,My Shelter,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#18441,#18489,N/A,233,"Following on from SHELTER, the setting is again an air-raid shelter. Close-up images of trees are dissected and reformed abstractly. The film culminates with images of elderly survivors of the war in another example of Aihara’s unique blending of documentary storytelling with abstract illustration.

(Source: Collaborative Cataloging Japan)",Oct 1981,9 min.,Unknown,"None found, add some"
89,Myeongtamjeong Pinkfong-gwa Hogi,26,Finished Airing,Anthropomorphic,Kids,Unknown,TV,0,#22330,#18490,N/A,59,"Pinkfong and Hogi are back, helping friends in Wonderville and making memories! Watch them zoom around in their magical car and collect 'cube-cubes' every time they solve a friend's problem. Wonderville can count on Pinkfong and Hogi because no problem is too big (or too small) for team Wonderstar!

(Source: Official YouTube Channel)","Sep 24, 2020 to Apr 29, 2021",11 min. per ep.,Fall 2020,"None found, add some"
90,Na Nian Na Tu Naxie Shi Er,12,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#20901,#18491,N/A,90,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 5, 2015 to Aug 6, 2015",7 min. per ep.,Unknown,"None found, add some"
91,Na Nian Na Tu Naxie Shi Er 2nd Season,12,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#21322,#18492,N/A,77,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Nov 6, 2015 to Apr 5, 2016",6 min. per ep.,Unknown,"None found, add some"
92,Na Nian Na Tu Naxie Shi Er 3rd Season,12,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#21702,#18493,N/A,70,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 8, 2016 to Mar 8, 2017",8 min. per ep.,Unknown,"None found, add some"
93,Na Nian Na Tu Naxie Shi Er 4th Season,12,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#21641,#18494,N/A,71,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 30, 2017 to Nov 29, 2017",10 min. per ep.,Unknown,"None found, add some"
94,Na Nian Na Tu Naxie Shi Er 5th Season,11,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#21323,#18495,N/A,77,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 1, 2019 to Feb 18, 2020",7 min. per ep.,Unknown,"None found, add some"
95,Na Nian Na Tu Naxie Shi Er: Fanwai Pian,5,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#21466,#18496,N/A,74,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 17, 2016 to Sep 18, 2016",9 min. per ep.,Unknown,"None found, add some"
96,Na Sa Er Ding,100,Finished Airing,Mythology,Unknown,"Adventure,Fantasy,",TV,1,#12888,#18497,N/A,944,"In the depths of a vast western desert exists a terrible sand devil. He is bent on turning the forests, rivers, grasslands, and oases of the Western Regions into barren deserts under his rule. In order to save the inhabitants and prevent desertification, a group of young adventurers sets out to the  Kunlun Mountains to find the legendary Hu Poplar King and curb the spread of sand.

(Source: Kan Sogou)","Dec 22, 2014 to Jan 15, 2015",11 min. per ep.,Winter 2015,"None found, add some"
97,Na Sa Er Ding Dong Youji,25,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",TV,0,#22825,#18498,N/A,52,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2020 to ?,24 min. per ep.,?,"None found, add some"
98,Naccio to Pomm,41,Finished Airing,Unknown,Kids,"Adventure,Sci-Fi,",TV,2,#19220,#18499,N/A,186,"Naccio and Pomm have come to Earth from a far-away planet. What they discover, and what viewers of all ages delight in, is fun, fun, fun!
Italian-based, Japanese master animator Fusako Yusaki uses mere clay (plasticine), plus a great deal of off-the-wall imagination, to create a simple, yet captivatingly busy world of play. Naccio and Pomm bounce and bumble through their explorations of everyday settings -- everyday to us Earthlings, that is. For the two aliens, every experience is new and endlessly enjoyable.

(Source: microjapan.com)","May 24, 2002 to 2009",5 min. per ep.,?,"None found, add some"
99,Nae Chingu Haechi,26,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#21703,#18500,N/A,70,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 25, 2010 to Jan 30, 2011",22 min. per ep.,Summer 2010,"None found, add some"
