,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
80,Osu no Buu-chan,3,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Special,0,#17829,#18881,N/A,269,"A new anime short for Nagoya area tonkatsu shop Yabaton. The short on an outdoor screen near the main Yabaton shop and the main voice actor Fukushi Ochiai, who voices Buu-chan, will attend the premiere. 

The short follows the shy and kind-hearted Buu-chan and his unusual family as they get into both slapstick and heartwarming situations. 

Yabaton serves Nagoya's regionally famous street food, misokatsu, a pork cutlet in miso sauce, as well as other fried foods. The chain has many locations but its main shop is located is Yaba-cho in Nagoya city (specifically the Osu Shopping District) where it can be easily spotted thanks to its towering mascot. 

(Source: ANN)","Oct 6, 2019",10 min. per ep.,Unknown,"None found, add some"
81,Otaku-chans,80,Currently Airing,Unknown,Unknown,"Comedy,",ONA,0,#21300,#18882,N/A,78,"A short anime made exclusively for the social media platform. Titled Otakuchanzu, the simple story follows two idol-obsessed cats: Riri and Popo.

(Source: ANN)","Mar 16, 2023 to ?",30 sec. per ep.,Unknown,"None found, add some"
82,Otanoshimi Anime Gekijou,26,Finished Airing,Unknown,Unknown,"Comedy,",TV,0,#16175,#18883,N/A,388,Based on the original story by Studio Zero.,"Apr 5, 1970 to Sep 27, 1970",54 min. per ep.,Spring 1970,"None found, add some"
83,Otenki Boys,30,Finished Airing,Super Power,Kids,Unknown,TV,0,#18288,#18884,N/A,242,"An anime made for toddlers following weather themed characters, originally aired as a part of the early morning children's program Hirake! Ponkikki before the anime was combined and released on VHS.","Apr 1, 1991 to Sep 27, 1991",4 min. per ep.,Spring 1991,"None found, add some"
84,Otogi Banashi: Bunbuku Chagama,1,Finished Airing,Unknown,Kids,Unknown,Movie,1,#15934,#18885,N/A,407,An animated adaptation of the folktale of Bunbuku Chagama.,"Oct 10, 1917",Unknown,Unknown,"None found, add some"
85,Otogi no Sekai Ryokou,1,Finished Airing,Unknown,Unknown,"Adventure,",Movie,0,#16152,#18886,N/A,390,Seven short films combined in one theatrical movie telling the story of Otogi's Studio voyage around the world.,"Aug 25, 1962",1 hr. 16 min.,Unknown,"None found, add some"
86,Otoko Doahou! Koushien,156,Finished Airing,Team Sports,Unknown,"Action,Sports,",TV,2,#14789,#18887,N/A,533,"The story of a dim country boy who dreams of making it to the high school baseball championships in Koshien. Each 10 minutes episode ran from Monday to Saturday.

(Source: AniDB)","Sep 28, 1970 to Mar 27, 1971",10 min. per ep.,Fall 1970,"None found, add some"
87,Otoko wa Tsurai yo: Torajirou Wasurenagusa,1,Finished Airing,Unknown,Unknown,"Comedy,Romance,",Special,1,#16988,#18888,N/A,327,"Anime adaptation of the ""Otoko wa Tsurai yo (It's tough being a man)"" film series by Youji Yamada.

Kuruma Torajirou (or Tora-san), a traveling salesman whose sole possessions include only the contents of a small suitcase, the clothes on his back and some pocket money, wanders from town to town peddling his wares.

(Source: Wikipedia)","Aug 7, 1998",1 hr. 35 min.,Unknown,Eiken
88,Otokogi,3,Finished Airing,Organized Crime,Seinen,Unknown,OVA,0,#15569,#18889,N/A,444,"After his father leaves when he is very young, Kyosuke Murata grows up under the thumb of his overprotective mother, Shizuko. When he reaches adulthood, he is thrown into the harsh, violent world of Japanese gangland when his mother becomes involved in a gang-related crime. He goes up against the Murata-gumi organization, only to find that his estranged father is its head. Rising up through the ranks, Kyosuke eventually unites half the gangs in Japan beneath his own leadership, only to find that the other half have also combined to resist his new power, starting the greatest gang war in Japanese history. 

(Source: The Anime Encyclopedia)","Apr 14, 1990 to Apr 1, 1991",52 min. per ep.,Unknown,"None found, add some"
89,Otona no Ikkyuu-san,13,Finished Airing,Historical,Unknown,"Comedy,",TV,2,#16020,#18890,N/A,400,"An adult comedy series following the life of Ikkyuu, a monk.","Jun 6, 2016 to Dec 28, 2016",5 min. per ep.,Summer 2016,"None found, add some"
90,Otona no Ikkyuu-san 2nd Season,13,Finished Airing,Historical,Unknown,"Comedy,",TV,0,#17803,#18891,N/A,270,The second season of Otona no Ikkyuu-san.,"Apr 4, 2017 to Jun 27, 2017",5 min. per ep.,Spring 2017,"None found, add some"
91,Otoppe,Unknown,Currently Airing,Music,Kids,"Fantasy,",TV,0,#16415,#18892,N/A,369,"The series follows a young girl named Shina who hopes to become the world's best DJ, and is interested in new sounds. Shina explores a mysterious world filled with Otoppe, strange creatures capable of unique sounds.","Apr 3, 2017 to ?",3 min.,Spring 2017,"None found, add some"
92,"Otoppe Movie: Papa, Don't Cry",1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#20903,#18893,N/A,90,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 15, 2021",1 hr.,Unknown,Robot Communications
93,Otoppe no Waki Waki Otopetarium: Seigi ni Oto wo Tsukeyou YO!,1,Finished Airing,Unknown,Kids,"Fantasy,Sci-Fi,",Movie,0,#22941,#18894,N/A,51,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Jul 2021,22 min.,Unknown,"None found, add some"
94,"Otsukare Oyasumi, Yumeko.",1,Finished Airing,Music,Unknown,"rde,",ONA,0,#20290,#18895,N/A,124,A short film by Haruka Suzuki.,"Sep 9, 2012",3 min.,Unknown,"None found, add some"
95,Ou-sama Ninatta Kitsune,1,Finished Airing,Unknown,Unknown,Unknown,Movie,0,#17567,#18896,N/A,284,A short puppet animation movie by Tadahito Mochinaga. ,1959,19 min.,Unknown,"None found, add some"
96,"Ouch, Mama!",52,Finished Airing,Unknown,Kids,"Comedy,",TV,0,#22595,#18897,N/A,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 1, 2000 to ?",22 min. per ep.,?,Shanghai Animation Film Studio
97,Oumaga Parade,1,Finished Airing,Unknown,Unknown,"Supernatural,",ONA,1,#22126,#18898,N/A,63,"The sky to the west is dyed in amber, and the sky to the east is a halo.
Something is coming to the city from the depths of the other end.

(Source: Official Website, translated)","Sep 18, 2017",2 min.,Unknown,"None found, add some"
98,Oumagatoki,1,Finished Airing,Music,Unknown,"rde,",Movie,0,#18388,#18899,N/A,236,A psychedelic short film by Nobuhiro Aihara.,1985,3 min.,Unknown,"None found, add some"
99,Ousama Monogatari,11,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#16763,#18900,N/A,344,Stop-motion animation made out of fabric following a curious king sneaking out of his castle.,"May 21, 2007 to Nov 30, 2018",5 min. per ep.,Spring 2007,"None found, add some"
