,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
90,Monster ni Natta Domerica,1,Finished Airing,Unknown,Unknown,"Action,Fantasy,",ONA,0,#15694,#18391,N/A,432,"In this ""action epic"" set in the run-down slums, the title character Domerica is transformed into a monster one day. 

(Source: ANN)",Mar 2011,4 min.,Unknown,"None found, add some"
91,Moonlight Adventure,1,Finished Airing,Unknown,Kids,"Sci-Fi,",Movie,0,#24373,#18392,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2009,30 min.,Unknown,D & D Pictures
92,Moonstruck Artemis,1,Finished Airing,Mecha,Unknown,"Action,Sci-Fi,",Movie,0,#24581,#18393,N/A,36,Shinji Aramaki's famous animated film from his student days at Okayama University Manga Club.,1981,30 min.,Unknown,"None found, add some"
93,Mooooon,1,Finished Airing,Anthropomorphic,Unknown,"fe,",Movie,0,#23162,#18394,N/A,48,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2009,4 min.,Unknown,"None found, add some"
94,Morengen,1,Finished Airing,Mythology,Kids,"Adventure,",Movie,0,#22241,#18395,N/A,61,"The evil breath from hell invades the creatures of the wild world. Before everything is destroyed, a holy hunter fires angry bullets at the evil forces. This overwhelming evil forces erode in the wild world of the biological body and gradually bred into the invincible devil ah ah ah, when the devil met resistance but become stronger. The human race has encountered the destructive power of the devil, which is concentrated in the bear of the barbarian empire, and the vengeful fire within the bear is able to erupt before civilization collapses. At the last moment of his life, the brave moregan hunter fired his last arrow at the devil.

(Source: IMDb)","Oct 17, 2015",1 hr. 33 min.,Unknown,"None found, add some"
95,Mori no Hito to Shoutengu-chan,1,Finished Airing,Unknown,Kids,"Supernatural,",Special,0,#19690,#18396,N/A,160,"A small tengoku practices as much as he can to be an attendant. While practicing flying in the forest, he hears the plea of a parent bird.","Mar 7, 2014",5 min.,Unknown,"None found, add some"
96,Mori no Kaori x Kamiusagi Rope,3,Finished Airing,Unknown,Unknown,"Comedy,fe,",ONA,0,#17603,#18397,N/A,281,"A collaboration between Kamiusagi Rope and Nipponham's Mori no Kaori product line. Meant to showcase sausages, bacon, ham, etc. that have a rustic  forest flavor with no added colors and reduced sodium. Episodes were available to view by entering a code online that was given on the inner label of a Mori no Kaori's product package.

",Nov 2013 to Apr 2014,2 min. per ep.,Unknown,"None found, add some"
97,Mori no Kokoro-Koro,1,Finished Airing,Unknown,Unknown,"Fantasy,",Special,0,#18720,#18398,N/A,214,"An animated commercial for Aska Corporation Inc., an additive-free cosmetics and health food company. The commercial features their Kokoro-Koro mascot, a forest spirit, embodying the innocent heart of mankind.",2005,29 sec.,Unknown,"None found, add some"
98,Mori no Ongakudan,13,Finished Airing,Music,Unknown,"Comedy,",ONA,0,#16124,#18399,N/A,392,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 30, 2015 to Nov 16, 2016",2 min. per ep.,Unknown,Sunrise
99,Mori no Ongakukai,1,Finished Airing,Unknown,Unknown,"Comedy,",Movie,0,#15148,#18400,N/A,487,"During a concert in the forest, the big bad wolf begins to annoy the other animals with his foul smoking, noisy interruptions and destruction of the grounds. The other animals band together and eject the wolf for poor manners.",Mar 1953,9 min.,Unknown,"None found, add some"
