,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
254,Gon de Hanta 3rd Season,20,Finished Airing,Anthropomorphic,Unknown,"Comedy,",ONA,0,#24786,#16255,N/A,33,The third season of Gon de Hanta.,"Feb 25, 2019 to Jul 15, 2019",1 min. per ep.,Unknown,"None found, add some"
255,Gonfu Tu Yu Cai Bao Gou,12,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#19535,#16256,N/A,169,"A young cartoonist at home creates on paper a smart rebel Bunny and a smug loyal Doggy. Capturing the Bunny then becomes the Cartoonist's and the Doggy's impossible mission in life that goes on and on, chasing through books, fighting mental monsters, joining aliens, controlling giants, failure after failure. The arena is set for kung fu extravaganzas and witty creative adventures!

(Source: Kung Fu Bunny Official Youtube)","Mar 20, 2014 to Sep 4, 2014",8 min. per ep.,Unknown,JJJOY Animation Studios
256,Gonfu Tu Yu Cai Bao Gou 2nd Season,10,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#19651,#16257,N/A,162,Second season of Gonfu Tu Yu Cai Bao Gou.,"Jan 22, 2020",5 min. per ep.,Unknown,Benlai Pictures
257,Gonglu Q Che Ba,100,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23652,#16258,N/A,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2010 to 2012,13 min. per ep.,?,"None found, add some"
258,Gonglyong Mecard,52,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#15659,#16259,N/A,435,"Gonglyong Mecard is a spin-off-series of Mecard, based on the idea that dinosaurs didn't become extinct 65 million years ago, but transformed into mecanimals. Its characters don't have any relations to the cast from Turning Mecard, Turning Mecard W and Turning Mecard R.

(Source: Gonglyong Mecard Wikia)","Nov 23, 2017 to Dec 27, 2018",28 min. per ep.,Fall 2017,"None found, add some"
259,Gongnyong Baengmannyeon Ttori,1,Finished Airing,Unknown,Unknown,"Action,Adventure,",Movie,0,#17931,#16260,N/A,262,The movie is about a caveman tribe struggling against the mighty tyrannosaurus and a family from the modern times which gets sent back in time because of the Bermuda Triangle.,1981,1 hr. 15 min.,Unknown,"None found, add some"
260,Gongzhu Qian Qian: Liyi Pian,20,Finished Airing,Unknown,Kids,Unknown,ONA,0,#23280,#16261,N/A,47,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 1, 2014 to ?",2 min. per ep.,Unknown,"None found, add some"
261,Gongzhu Qian Qian: Xiaoyuan Pian,20,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24659,#16262,N/A,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2014 to ?,2 min. per ep.,Unknown,"None found, add some"
262,Goodme: Citron Tea,1,Finished Airing,Unknown,Unknown,"rde,",ONA,0,#20578,#16263,N/A,107,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 14, 2023 to ?",2 min.,Unknown,Steamworks
263,Goog Ji Lixian Ji,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#22590,#16264,N/A,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2020 to ?,13 min. per ep.,?,"None found, add some"
264,Gori Papa Ikka no Nougyou wa Omoshiroi,1,Finished Airing,Unknown,Unknown,"fe,",ONA,0,#19053,#16265,N/A,196,"The 4-koma manga Gori Papa Ikka serialized in Nihon Nougyou Shinbun (The Japan Agricultural News) reached its 10,000th serialization on May 1, 2017. A short web animation was made in honor of it as well as in honor of the magazine's 90th anniversary. ","Aug 23, 2017",9 min.,Unknown,"None found, add some"
265,Gothicmade: Hana no Utame,1,Finished Airing,Mecha,Unknown,"Romance,Sci-Fi,",Movie,6,#9072,#16266,N/A,"3,505","On a tiny colony world named Carmine, young women known as Songstresses inherit the generation memories  of those who came before them, using their knowledge to help a populace that suffers under the harsh policies of the ruling interplanetary league.

Newly reborn as a Songstress, 16-year-old Bellin Ajelli sets off a holy pilgrimage across the planet. Rumors of a possible terrorist attack result in Prince Truhallon of the militant Donau Empire being sent in to protect her, but his very presence is the antithesis of everything Bellin stands for. The two are as different as night and day, but they're stuck together until they reach the capital.","Nov 1, 2012",1 hr. 10 min.,Unknown,Automatic Flowers Studio
266,Gou Gou Shangxin Zhi,1,Finished Airing,Pets,Unknown,"Drama,",Movie,0,#21825,#16267,N/A,68,"The film consists of four stories about four different dogs and their owners' lives, reflecting love, life and departure.

(Source: IMDB)","Sep 16, 2017",1 hr. 20 min.,Unknown,"None found, add some"
267,Gou Gou Xiongxiong Le Fantian,70,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#24046,#16268,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,5 min. per ep.,?,"None found, add some"
268,Gou-chan.: Moko to Chinjuu no Mori no Nakama-tachi,1,Finished Airing,Unknown,Kids,"Adventure,",Movie,0,#15600,#16269,N/A,441,"Gou-chan arrives on earth in search of the heart plasma that will restore peace to his home planet EX Panda. He meets a human girl named Moko, who lives on a farm with her grandfather, and several strange animals called Chinjuumin. They pass their days enjoyably, but trouble begins when humans invade the forest home of the Chinjuumin looking to capture them. Meanwhile, Moko's family life gets complicated when her grandmother arrives from the city.

(Source: ANN)","Jan 29, 2017",53 min.,Unknown,Shin-Ei Animation
269,Gouxiong Jingsai Ji,78,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24454,#16270,N/A,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,22 min. per ep.,Unknown,"None found, add some"
270,Goyang-i Ibsog-eulo Ttwieodeulda,1,Finished Airing,Unknown,Unknown,"Drama,Fantasy,",Movie,0,#20602,#16271,N/A,106,"A cat with a boy's heart and a mouse with a girl's heart try to escape from a wicked tamer.

(Source: Official Website)","Jun 24, 2010",23 min.,Unknown,Brians Film
271,Gozonji! Kakuza Tousan,11,Finished Airing,Unknown,Unknown,"Drama,",TV,0,#18882,#16272,N/A,205,The second season of the Kakuza Tousan franchise.,"Jul 7, 2007 to Dec 31, 2007",2 min. per ep.,Summer 2007,"None found, add some"
272,Gra-P & Rodeo,61,Finished Airing,Music,Unknown,"Comedy,",TV,1,#15632,#16273,N/A,438,"Rodeo is a normal high school boy who aims to be like GRANRODEO. Gra-P, a self-proclaimed music producer who comes from the future, tries to help him.","Oct 19, 2014 to Dec 29, 2015",2 min. per ep.,Fall 2014,Pie in the sky
273,Gra-P & Rodeo II,27,Finished Airing,Music,Unknown,"Comedy,",TV,2,#16082,#16274,N/A,395,2nd Season of Gra-P & Rodeo.,"Jul 1, 2016 to Dec 30, 2016",2 min. per ep.,Summer 2016,Pie in the sky
274,Gra-P & Rodeo: Band wo P,1,Finished Airing,Music,Unknown,"Comedy,",Special,0,#18235,#16275,N/A,244,Special episode bundled with the Blu-ray release of Gra-P & Rodeo.,"Mar 23, 2016",2 min.,Unknown,"None found, add some"
275,Great Hunt,19,Finished Airing,Music,Unknown,"Comedy,",TV,0,#18078,#16276,N/A,253,"Great Hunt is a mysterious amalgamation of heavy Toyama accents, music, and absurdest humor!
","Apr 10, 2008 to 2008",4 min. per ep.,?,Fanworks
276,Greedy Steady,1,Finished Airing,Anthropomorphic,Unknown,"Drama,",ONA,0,#20059,#16277,N/A,137,A short film by Haruka Suzuki.,"Apr 21, 2010",2 min.,Unknown,"None found, add some"
277,Green Co-Op CMs,5,Finished Airing,Unknown,Unknown,"Fantasy,fe,",Special,0,#18550,#16278,N/A,226,Green Co-Op's commercials created by Yoshiharu Satou.,"Dec 15, 2017 to Apr 2019",15 sec. per ep.,Unknown,"None found, add some"
278,Green Red,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#19764,#16279,N/A,156,"A photograph of a seated heterosexual couple, naked apart from their long necklaces, is rephotographed with a fixed camera that zooms outwards in one take. The colors subtly shift as the camera zooms out from their arm to eventually reveal their bodies over twelve minutes. Screened at the 3rd Sogetsu Animation Festival 1971.

(Source: Collaborative Cataloging Japan)",1971,12 min.,Unknown,"None found, add some"
279,Green Saver,26,Finished Airing,Unknown,Kids,"Adventure,",TV,1,#17412,#16280,N/A,294,"Nalong, Ukkya, and Longman have teamed up to defend the Earth from alien invaders who are here to pollute the environment! Lulu forest is no longer the main threatened area as the trio travels the world and helps out other animals in need. ","Nov 9, 2009 to Apr 10, 2010",30 min. per ep.,Fall 2009,"None found, add some"
280,Grief Work.,1,Finished Airing,Music,Unknown,"rde,",ONA,0,#20408,#16281,N/A,118,A short film by Haruka Suzuki.,2014,2 min.,Unknown,"None found, add some"
281,Grimm Douwa Anime Series,4,Finished Airing,Unknown,Kids,"Fantasy,",OVA,0,#19765,#16282,N/A,156,"This OVA tells three Brothers Grimm fairy tales: The Hut in the Forest, Little Red Riding Hood, and Snow-White and Rose-Red.",Not available,23 min. per ep.,Unknown,"None found, add some"
282,Gu Boshi Di Xin Fa Xian,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21365,#16283,N/A,76,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1958,19 min.,Unknown,"None found, add some"
283,Gu De Bai Zhi Mengyou Jiadao,80,Finished Airing,Unknown,Kids,Unknown,TV,0,#21802,#16284,N/A,69,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2020,3 min. per ep.,?,"None found, add some"
284,Gu Dong Lai Le,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21609,#16285,N/A,72,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1981,18 min.,Unknown,Shanghai Animation Film Studio
285,Gu Gu Dong,26,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#24249,#16286,N/A,39,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,15 min. per ep.,?,"None found, add some"
286,Gu Wu Gaoshou Zai Dushi,45,Finished Airing,Martial Arts,Unknown,"Action,Adventure,Fantasy,",ONA,0,#18714,#16287,N/A,215,"King Lu Guoguo was poisoned and his life was at stake. His son Lu Chen, who had been missing for 5 years, came back strong. He changed his character from the past and turned into a powerful and rich existence. I saw him effortlessly. Saving Lu Guo from Water and Fire ""My Master is Super Fierce""","May 10, 2022 to Aug 16, 2022",6 min. per ep.,Unknown,"None found, add some"
287,Gu Wu Gaoshou Zai Dushi 2nd Season,60,Finished Airing,Martial Arts,Unknown,"Action,Adventure,Fantasy,",ONA,0,#19797,#16288,N/A,154,Second season of Gu Wu Gaoshou Zai Dushi.,"Sep 30, 2022 to ?",8 min. per ep.,Unknown,"None found, add some"
288,Gu Wu Gaoshou Zai Dushi 3rd Season,Unknown,Currently Airing,Unknown,Unknown,"Action,Adventure,Fantasy,",ONA,1,#19718,#16289,N/A,159,"Carrying extraordinary responsibilities, Luo Feng officially set foot in the world of warriors, and gathered with many masters to form a team and go on the journey to defend Shenzhou. All the way to practice, the one who stands in my way is a fight.","Feb 14, 2023 to ?",Unknown,Unknown,"None found, add some"
289,Gu Xiong: Huo Qi,1,Finished Airing,Unknown,Unknown,"Action,",ONA,0,#19652,#16290,N/A,162,Episode 0 of Gu Xiong.,"May 31, 2020",27 min.,Unknown,"None found, add some"
290,Gu-Gu Ganmo (Movie),1,Finished Airing,Unknown,Unknown,"Comedy,",Movie,0,#16216,#16291,N/A,385,"Movie version that lampooned several Japanese Folklore Tales, including that of Princess Kaguya.

Based on a manga by Hosono Fujihiko, serialised in Weekly Shounen Sunday.

(Source: AniDB)","Mar 16, 1985",45 min.,Unknown,Toei Animation
291,Guai Baobao Ting Gushi,52,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22708,#16292,N/A,54,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,17 min. per ep.,?,"None found, add some"
292,Guai Cheng,26,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#22749,#16293,N/A,53,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 20, 2002 to ?",12 min. per ep.,?,Shanghai Animation Film Studio
293,Guai Guai Pinyin Lixian Ji,20,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#23527,#16294,N/A,44,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015 to ?,10 min. per ep.,?,"None found, add some"
294,Guai Guai Pinyin Lixian Ji 2nd Season,21,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#23355,#16295,N/A,46,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2016 to ?,11 min. per ep.,?,"None found, add some"
295,Guai Hu Zaojiao Leyuan Shuxue,40,Finished Airing,Educational,Kids,Unknown,TV,0,#24308,#16296,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,5 min. per ep.,?,"None found, add some"
296,Guai Hu Zaojiao Leyuan Zhi Ren Zhi,121,Finished Airing,Educational,Kids,Unknown,TV,0,#24250,#16297,N/A,39,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,4 min. per ep.,?,"None found, add some"
297,Guai Hu Zaojiao Leyuan Zhi Shizi,80,Finished Airing,Unknown,Kids,Unknown,TV,0,#23897,#16298,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,5 min. per ep.,?,"None found, add some"
298,Guai Hu Zaojiao Leyuan Zhi Yuwen,40,Finished Airing,Educational,Kids,Unknown,TV,0,#24309,#16299,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,5 min. per ep.,?,"None found, add some"
299,Guai Laotou Er,4,Finished Airing,Unknown,Kids,Unknown,TV,0,#22496,#16300,N/A,57,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1992,20 min. per ep.,?,Shanghai Animation Film Studio
300,Guai Tao Yu Nao Gua,26,Finished Airing,Unknown,Kids,"Comedy,",TV,0,#21230,#16301,N/A,79,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 6, 2020 to 2020",5 min. per ep.,?,"None found, add some"
301,Guai Zai,1,Finished Airing,Unknown,Unknown,"Fantasy,Horror,",Movie,0,#20707,#16302,N/A,99,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 8, 2009",4 min.,Unknown,"None found, add some"
302,Guaidao Kongkong,12,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#24047,#16303,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019 to ?,3 min. per ep.,Unknown,"None found, add some"
303,Guaishou Chufang,26,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",TV,0,#23849,#16304,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2016 to ?,3 min. per ep.,?,"None found, add some"
304,Guaishou Jiazu,100,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#24251,#16305,N/A,39,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015 to ?,10 min. per ep.,?,"None found, add some"
305,Guaishou Xiao Guan,12,Currently Airing,Unknown,Unknown,"Comedy,Gourmet,",ONA,0,#20262,#16306,N/A,126,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 13, 2023 to ?",4 min. per ep.,Unknown,"None found, add some"
306,Guaiwu Gongyu,13,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24455,#16307,N/A,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,3 min. per ep.,Unknown,"None found, add some"
307,Guaiwu Gongyu: Meihao Weilai,11,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24252,#16308,N/A,39,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,3 min. per ep.,Unknown,"None found, add some"
308,Guaiwu Gongyu: Youqing Pianzhang,11,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24456,#16309,N/A,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,3 min. per ep.,Unknown,"None found, add some"
309,Guaiwu Gongyu: Zhanxin Shenghuo,11,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24310,#16310,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,3 min. per ep.,Unknown,"None found, add some"
310,Guaiwu Shan,104,Finished Airing,Anthropomorphic,Kids,Unknown,TV,0,#24048,#16311,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2013 to ?,12 min. per ep.,?,"None found, add some"
311,Guan Hai Ce Zhi Tie Qi Xiong Guan,16,Finished Airing,Unknown,Unknown,"Action,Fantasy,",ONA,0,#16794,#16312,N/A,342,Second season of Guan Hai Ce.,"Apr 26, 2020 to Jul 26, 2020",20 min. per ep.,Unknown,Tong Ming Xuan
312,Guandong Dangpu,60,Finished Airing,Unknown,Kids,Unknown,TV,0,#24049,#16313,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2009 to ?,15 min. per ep.,?,"None found, add some"
313,Guandong Sanbao Ji,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#21637,#16314,N/A,71,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1997 to ?,12 min. per ep.,?,"None found, add some"
314,Guangdang Lixian Ji,20,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#24311,#16315,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019 to ?,6 min. per ep.,Unknown,"None found, add some"
315,Guanyu Ta De Gushi,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#22051,#16316,N/A,64,"One day I asked my aunts and uncles about my grandpa. They said Grandpa was a gold miner, a trainee, a businessman and a hero. The stories they told are so difficult to imagine. I'm trying to find out who my grandpa is. But are these tales all real? Who on earth is he?

(Source: IMDB)","Jul 1, 2017",13 min.,Unknown,"None found, add some"
316,Guanzhao,1,Finished Airing,Psychological,Unknown,"Drama,",Movie,0,#21316,#16317,N/A,77,"Behind the Schoolbag is a story about self-salvation. Having suffered from a miserable childhood, Shaun couldn't help but question his own value. Human relationship has always been Shaun's barrier, sometimes, he wishes he could stay alone, but in reality, Shaun has to re-enter the society. Staying in his own comfort zone, Shaun can do nothing but lock up his heart and distant himself from others.

All the stress and pressure in modern life is driving people insane. We have to learn how to sooth our own emotions so as to survive. We can do nothing but meditate and reflect upon ourselves. We can observe the truth and the essence wisely and feel the presence of now and start living.

(Source: Vimeo)","Mar 10, 2015",9 min.,Unknown,"None found, add some"
317,Gudetama: Muhоu Chitai de Jiyuu mo Fujiyuu,18,Finished Airing,Parody,Unknown,"Comedy,",ONA,0,#15421,#16318,N/A,457,Web shorts focusing on the Sanrio character Gudetama.,"Jan 21, 2021 to Sep 30, 2021",2 min. per ep.,Unknown,Gathering
318,Gudu De Lily,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21981,#16319,N/A,65,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1990,18 min.,Unknown,Shanghai Animation Film Studio
319,Gudu De Xiao Zhu,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21803,#16320,N/A,69,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1988,9 min.,Unknown,Shanghai Animation Film Studio
320,Gugumi-chan,3,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#19292,#16321,N/A,183,"Gugumi-chan is solving problems that her father gave her using her father's modified navigation app. The app allows her to warp anywhere, and she meets interesting characters in the warp tunnel.

(Source: ANN)","May 25, 2022 to Sep 26, 2022",5 min. per ep.,Unknown,Oddjob
321,Gui Bao: Baoxiao Chuang Yuzhou,1,Finished Airing,Unknown,Kids,"Comedy,Sci-Fi,",Movie,0,#20243,#16322,N/A,127,"Kwai Boo is a 2015 Chinese animated science fiction comedy film directed by Yunfei Wang.

(Source: Wikipedia)","Aug 6, 2015",1 hr. 34 min.,Unknown,"None found, add some"
322,Gui Hou Fen Shu,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21366,#16323,N/A,76,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1959,9 min.,Unknown,Shanghai Animation Film Studio
323,Gui Ma Xiao Jingling: Kexue Changshi Bao Hulu,80,Finished Airing,Unknown,Kids,Unknown,TV,0,#24312,#16324,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,4 min. per ep.,?,"None found, add some"
324,Gui Tu Da Zuozhan,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,Sports,",Movie,0,#21826,#16325,N/A,68,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 30, 2018",1 hr. 22 min.,Unknown,"None found, add some"
325,Gui Tu Zai Pao,1,Finished Airing,Unknown,Kids,"Fantasy,",Movie,0,#22212,#16326,N/A,61,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 6, 2014",1 hr. 22 min.,Unknown,"None found, add some"
326,Guli Donghua: Luoji Siwei Qimeng,59,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24313,#16327,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,5 min. per ep.,Unknown,"None found, add some"
327,Guli Guli,122,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#23484,#16328,N/A,45,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,2 min. per ep.,Unknown,"None found, add some"
328,Guli Guli: Dongwu Shijie,30,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#24660,#16329,N/A,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019 to ?,3 min. per ep.,Unknown,"None found, add some"
329,Guli Guli: Hao Xiguan,182,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#23898,#16330,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015 to ?,3 min. per ep.,Unknown,"None found, add some"
330,Guli Guli: Yuanwang Ping,26,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#24693,#16331,N/A,35,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2017 to ?,3 min. per ep.,Unknown,"None found, add some"
331,Gulu Gulu Meirenyu,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#22591,#16332,N/A,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 12, 2015",1 hr. 28 min.,Unknown,"None found, add some"
332,Gulu Gulu Meirenyu 2,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#22592,#16333,N/A,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 30, 2017",1 hr. 32 min.,Unknown,"None found, add some"
333,Gulu Xiansheng,26,Finished Airing,Anthropomorphic,Kids,"Comedy,",TV,0,#22709,#16334,N/A,54,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1998,11 min. per ep.,?,Shanghai Animation Film Studio
334,Gummies,1,Finished Airing,Music,Unknown,"rde,",Special,0,#19076,#16335,N/A,195,A station ID by Kanta Mochida for MTV ULTRAHITS.,2019,10 sec.,Unknown,"None found, add some"
335,Gun-dou Musashi Recap,1,Finished Airing,Samurai,Unknown,"Adventure,Fantasy,",Special,0,#14451,#16336,N/A,589,Recap of episodes 1-9.,"Jun 25, 2006",25 min.,Unknown,ACC Production
336,GUNbare! Game Tengoku: The Game Paradise 2,1,Finished Airing,Unknown,Unknown,"Action,Adventure,Comedy,",OVA,0,#15793,#16337,N/A,421,"Game Tengoku 2 OVA which can be found on the GUNbare! Game Tengoku 2 video game CD for PlayStation.
","Mar 19, 1998",15 min.,Unknown,"None found, add some"
337,Gunma-chan,13,Finished Airing,Unknown,Unknown,"fe,",TV,2,#13555,#16338,N/A,778,"An anime series based on the Gunma Prefecture mascot character, Gunma-chan.

(Source: Anilist)","Oct 3, 2021 to Dec 26, 2021",24 min. per ep.,Fall 2021,Ascension
338,Gunma-chan Season 2,13,Finished Airing,Unknown,Unknown,"fe,",TV,1,#16881,#16339,N/A,335,"The second season of Gunma-chan, an anime series based on the Gunma Prefecture mascot character, Gunma-chan.","Apr 8, 2023 to Jul 1, 2023",24 min. per ep.,Spring 2023,Ascension
339,Guo Bao Tegong,52,Finished Airing,Mecha,Kids,"Fantasy,",TV,1,#20861,#16340,N/A,92,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 1, 2010 to ?",26 min. per ep.,?,"None found, add some"
340,Guo Bao Tegong 2,52,Finished Airing,Mecha,Kids,"Fantasy,",TV,0,#21298,#16341,N/A,78,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 30, 2012 to ?",23 min. per ep.,?,"None found, add some"
341,Guo Bao Tegong 3,52,Finished Airing,Mecha,Kids,"Fantasy,",TV,0,#21697,#16342,N/A,70,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 21, 2014 to ?",23 min. per ep.,?,"None found, add some"
342,Guo Bao Tegong 4: Kai Zhi Hun,52,Finished Airing,Mecha,Kids,"Fantasy,",TV,0,#22497,#16343,N/A,57,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 12, 2017 to ?",26 min. per ep.,?,"None found, add some"
343,Guo Bao Tegong: Shuiguo Da Taowang,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#21959,#16344,N/A,66,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 23, 2016",1 hr. 37 min.,Unknown,"None found, add some"
344,Guo Guo Biedongdui,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#21521,#16345,N/A,73,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 13, 2020 to ?",6 min. per ep.,?,"None found, add some"
345,Guo Guo Leyuan,200,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23653,#16346,N/A,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Nov 2009 to ?,7 min. per ep.,?,"None found, add some"
346,Guo Guo Qi Xia Chuan,40,Finished Airing,Unknown,Kids,"Adventure,Fantasy,Sci-Fi,",TV,0,#22593,#16347,N/A,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 25, 2014 to ?",14 min. per ep.,?,"None found, add some"
347,Guo Hou Shan,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21317,#16348,N/A,77,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1958,9 min.,Unknown,"None found, add some"
348,Guo Hun,1,Finished Airing,Unknown,Unknown,Unknown,ONA,0,#22213,#16349,N/A,61,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 22, 2016",9 min.,Unknown,"None found, add some"
349,Guo Qiao,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21469,#16350,N/A,74,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1983,10 min.,Unknown,"None found, add some"
350,Guodong Baobei,20,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22710,#16351,N/A,54,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2007,24 min. per ep.,?,"None found, add some"
351,Guodong San Jianke,20,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22750,#16352,N/A,53,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2007 to ?,24 min. per ep.,?,"None found, add some"
352,Guoran Yi Ting,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#24050,#16353,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 29, 2011 to ?",4 min. per ep.,?,"None found, add some"
353,Guoshanche Shou Luo Li,26,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#22829,#16354,N/A,52,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2017,13 min. per ep.,?,"None found, add some"
354,Guoshu Leyuan,50,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#22830,#16355,N/A,52,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2017 to ?,10 min. per ep.,?,"None found, add some"
