,Video Id,Category,CategoryId,channelTitle,title,publishedAt,description,viewCount,likeCount,commentCount,duration
20,Z7cpk0js2-o,Autos & Vehicles,2,Morris Garages India,Presenting the MG Astor | The Most Advanced SUV in its Class,2023-06-19T08:05:19Z,"Presenting the Most Advanced SUV in its Class – MG Astor in the new Havana Grey colour. It’s designed to be your perfect partner on the road. So, you can push the limits and stay in control at every turn, corner and moment. Astor’s cutting-edge ADAS technology, AI Inside features and luxurious comforts come together to keep you connected with what matters most – and turn the world into your playground!
Go on, drive The Astor into your world today. 

#TechItForward #Astor #MorrisGaragesIndia #MGMotorIndia #TheMostAdvancedSUV",6010393,411,127,PT1M31S
21,8B5T6UyFMVI,Autos & Vehicles,2,Volvo Car USA,The Volvo XC90 Recharge Plug-in Hybrid | Right Here. Right Now.,2022-07-28T18:25:38Z,"Start your electric journey with the Volvo XC90 Recharge Plug-in Hybrid. Enjoy features like extended range, an Air Purifier, and the available Bowers & Wilkins high-fidelity audio system. 

Explore the Volvo XC90 Recharge Plug-in Hybrid: https://www.volvocars.com/us/cars/xc90-hybrid 

Subscribe to the Volvo Car USA YouTube channel at www.youtube.com/user/Volvocarsus

Follow us: 
Instagram: http://www.Instagram.com/volvocarusa
Facebook: http://www.Facebook.com/volvocarusa
Twitter: http://www.Twitter.com/volvocarusa
LinkedIn: http://www.Linkedin.com/company/volvo-car-usa

About Volvo Cars Group: Founded in 1927 in Gothenburg, Sweden, Volvo Cars is a luxury automobile manufacturer with a long history of innovation. Volvo offers a wide range of award-winning SUVs, sedans, crossovers, and wagons that continue to set new benchmarks in safety, design, technology, and connectivity. And we are committed to our industry-leading vision for an electrified future, from plug-in hybrids to fully battery electric vehicles.

To learn more about Volvo Vehicles, https://www.volvocars.com/us",5803494,161,6,PT31S
22,-R0LvgywiWk,Autos & Vehicles,2,Donut,VTEC: How It Works | Science Garage,2018-04-18T14:00:00Z,"Thanks to skillshare for sponsoring this episode! The first 1000 people to sign up at this link in the will get their first 2 months FREE! So go to: https://skl.sh/sciencegarage2

Follow Us: Donut Media

You’ve seen VTEC on cars, but what does VTEC mean?  VTEC has to do with the valves in your engine that help dictate airflow, horsepower and fuel consumption.  This Science Garage gets into Cams, lobes, lifters and more before narrowing in on how VTEC works.  Cars have single cams, overhead cams, dual overhead cams and even triple overhead cams to help them do their jobs.  VTEC is a unique variable cam design that has changed the way we think of engines… get ready, because VTEC just kicked in!
 
Bart teaches us how cars work by blowing stuff up and cutting things in half.  It’s a science show for the car lover who’s easily bored.  Join Bart as he explains the science behind everything automotive.  This is cars down to the atom.  This is Science Garage.  


►Subscribe here: http://bit.ly/1JQ3qvO

Check out more Donut Media Videos: https://youtu.be/Pz8IGLgFE2s?list=PLF…

Want a Donut shirt or sticker?  Visit https://shop.donut.media/

Like us on Facebook: https://www.facebook.com/donutmedia/

Click here if you want to learn more about Donut Media: http://www.donut.media/

Donut Media is at the center of digital media for the next generation of automotive and motorsports enthusiasts. We are drivers, drifters, and car enthusiasts who love to tell stories.",4905476,175388,4087,PT8M28S
23,LIk8v__Osm8,Autos & Vehicles,2,Heathrow Airport,How To: Pack Like a Pro,2012-03-06T14:14:24Z,"If you've ever had problems closing your suitcase, our video will show you just how to make the most out of every inch - so you can stop wrestling your case and start enjoy your trip!",4868275,36441,734,PT2M43S
24,CqGZqyUwxZc,Autos & Vehicles,2,Top Gear,Bugatti Veyron vs Euro Fighter Typhoon (HQ) | Drag Race | Top Gear,2014-07-24T09:00:02Z,"Amazing challenge as Richard Hammond races a Euro Fighter Typhoon in the Bugatti Veyron. Who will win the horizontal vs vertical 2 mile race? Clip taken from series 10 episode 3.

Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear

Top Gear YouTube channel: http://www.youtube.com/topgear
TopGear.com website: http://www.topgear.com

Top Gear Facebook: http://www.facebook.com/topgear
Top Gear Twitter: http://twitter.com/BBC_topgear

This is a commercial channel from BBC Studios. Service & Feedback https://www.bbcstudios.com/contact/contact-us/",4658590,39422,2167,PT8M4S
25,gIGOVKseZmk,Autos & Vehicles,2,WELT Documentary,Mega Tow Trucks - The World's Toughest Towing Vehicles | Full Documentary,2020-03-02T00:00:12Z,"1000 tons in tow - They tow busses down the highway and haul heavy military equipment through the forest. They move the world’s largest aircraft, recover tanks from war zones, and haul enormous launch vehicles. these heavy-duty transporters are among the most powerful towing and recovery vehicles in the world. These tow trucks often transport 30 times their own weight – and the loads they carry are huge. These specialty vehicles are called into action when exceptionally heavy loads need to be transported or recovered. Their missions are often dangerous ones – so safety is a top priority. 

📺 Watch more documentaries https://www.youtube.com/playlist?list=PL-5sURDcN_Zl8hBqkvZ6uXFpP3t55HU9s 

🔔 Subscribe our full documentary channel
https://www.youtube.com/channel/UCBAeFXaLV1ZqKqc-Uf3pKaA?sub_confirmation=1

#TowTrucks #Documentary",4608060,24542,958,PT49M8S
26,GByq2unEoLI,Autos & Vehicles,2,Top Gear,Guns & Ice: Winter Biathlon CHALLENGE | Top Gear Winter Olympics | Top Gear,2014-06-23T10:19:10Z,"May and Clarkson go head to head in the biathlon event - that's usually cross country running and shooting. But for the Top Gear version they're using a Volvo XC90 against an Audi Q7. And where as May uses the standard Biathlon .22 rifle, Clarkson opts for a H&K MP5 Sub machine gun. Because of course he does.

Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear

Top Gear YouTube channel: http://www.youtube.com/topgear
TopGear.com website: http://www.topgear.com

Top Gear Facebook: http://www.facebook.com/topgear
Top Gear Twitter: http://twitter.com/BBC_topgear

This is a commercial channel from BBC Studios. Service & Feedback https://www.bbcstudios.com/contact/contact-us/",4293404,42671,2090,PT6M58S
27,l3fWANi_SsE,Autos & Vehicles,2,Donut,ANTI-LAG | How it Works,2018-06-27T14:00:04Z,"Turbos are great! But that boost comes after some lag while the turbo spools up. Some high performance cars are equipped with ANTILAG systems to keep those turbos spinning away! They pop and bang to keep their sweet sweet turbos spooled up! They’re the darlings of Drifting and Rally! We break down the two kinds of antilag systems you’re most likely to encounter, and we compare them with the also awesome two step rev limiting. All of them sound awesome and can shoot flames!

Bart teaches us how cars work by blowing stuff up and cutting things in half. It’s a science show for the car lover who’s easily bored. Join Bart as he explains the science behind everything automotive. This is cars down to the atom. This is Science Garage.

Check out more Donut Media Videos: https://youtu.be/Pz8IGLgFE2s?list=PLFl907chpCa7c7xUVrvc6iXv-kWfvIdHU

Want a Donut shirt or sticker? Visit https://shop.donut.media/

Some of our best videos ever are coming out soon, stay tuned so you won't miss a thing!
►Subscribe here: http://bit.ly/1JQ3qvO

Like us on Facebook: https://www.facebook.com/donutmedia/

Click here if you want to learn more about Donut Media: http://www.donut.media/

Donut Media is at the center of digital media for the next generation of automotive and motorsports enthusiasts. We are drivers, drifters, and car enthusiasts who love to tell stories.",3852774,115181,2929,PT6M2S
28,aHrZ4vmbTvw,Autos & Vehicles,2,Dodge,Dodge | Liberty and the Pursuit of Horsepower | Reveal,2020-07-02T16:00:18Z,"Watch our pursuit of horsepower. There’s never been a better time to be a fan of American Muscle! Take the virtual tour at http://dodgefirstlook.com.

Preproduction model shown.




After more than a century of making trouble, we craft muscle cars, compacts, crossovers and SUVs with massive doses of attitude. Built for top performance — from power off the line to handling in the corners — every Dodge vehicle delivers an impressive combination of power, technology, capability and efficiency. If you have questions about our products or would like to contact Dodge directly, please use the ""Contact Us"" option from our website: http://www.dodge.com.
 
SUBSCRIBE TO THE #DODGE YOUTUBE CHANNEL: 
http://www.youtube.com/dodge
 
Follow the Dodge brand on social:
·  Facebook: http://www.facebook.com/dodge
·  Twitter: http://twitter.com/dodge
·  Instagram: http://instagram.com/dodgeofficial",3852083,12146,1491,PT24M5S
29,kBu8oD69IZQ,Autos & Vehicles,2,Top Gear,FIRST LOOK: Mercedes-AMG One Hypercar | Top Gear,2019-01-18T13:00:07Z,"Can you get a Formula One powertrain to work in a road car without exploding? Top Gear Magazine's Jack Rix walks you around the Aston Martin Valkyrie’s arch nemesis, the Mercedes-AMG Project One. Subscribe to Top Gear for more videos:
http://bit.ly/SubscribeToTopGear

WATCH MORE TOP GEAR:
Car Walkarounds: http://bit.ly/CarWalkarounds
Chris Harris Drives: http://bit.ly/ChrisHarrisDrives
Series 25: http://bit.ly/TG-S25

MORE ABOUT TOP GEAR:
Want to watch a bit of Top Gear on the internet? Welcome to the most comprehensive collection of official clips you'll find on YouTube. Whether you're searching for a caravan challenge, Ken Block in the Hoonicorn, cars versus fighter jets, Stig power laps or the latest Chris Harris Drives, you can find all the iconic films here. Make sure you're subscribed to the official Top Gear YouTube channel: http://bit.ly/SubscribeToTopGear

This is a commercial channel from BBC Studios. Service & Feedback https://www.bbcstudios.com/contact/contact-us/",3479571,54870,4793,PT7M43S
