,Video Id,Category,CategoryId,channelTitle,title,publishedAt,description,viewCount,likeCount,commentCount,duration
20,GmGpx585PN8,Movies,30,YouTube Movies,The Nutty Professor,2013-12-12T05:42:16Z,"Eddie Murphy gives ""the performances"" of his career - playing seven roles! - in this hilarious comedy about a genetics professor who experiments with his own fat-reducing serum.",,356,21,PT1H35M36S
21,Q72SC1mozkM,Movies,30,YouTube Movies,The Super Mario Bros. Movie,2023-06-06T16:02:01Z,"Directed by Aaron Horvath and Michael Jelenic (collaborators on Teen Titans Go!, Teen Titans Go! To the Movies) from a screenplay by Matthew Fogel (The LEGO Movie 2: The Second Part, Illumination's Minions: The Rise of Gru), the film stars Chris Pratt as Mario, Anya Taylor-Joy as Princess Peach, Charlie Day as Luigi, Jack Black as Bowser, Keegan-Michael Key as Toad, Seth Rogen as Donkey Kong, Fred Armisen as Cranky Kong, Kevin Michael Richardson as Kamek and Sebastian Maniscalco as Spike. The film is produced by Illumination founder and CEO Chris Meledandri and by Shigeru Miyamoto for Nintendo.",,244,12,PT1H32M24S
22,tfX_1Qc5OUI,Movies,30,YouTube Movies,破壞之王,2016-09-02T11:58:27Z,周星馳一出場，觀眾便忍不了笑，他那青春特色，容易引起共鳴。片中星爺減少慣常的荒謬綽頭，節奏反而更顯流暢。劇情講述，外賣小伙計何金銀（周星馳），因暗戀體育之花阿麗（鍾麗緹），決心改掉懦弱性格，拜師小賣店老闆（吳孟達）學武。一次銀扮成幪面人救麗，卻被空手道大師兄（林國斌）搶去功勞；銀心有不甘，遂約戰擂台比武，並揭露大師兄冒名奪愛的真相。大師兄老羞成怒，矢誓要在擂台上將銀擊斃……,,477,27,PT1H33M9S
23,ZPTbHe7Oaqo,Movies,30,YouTube Movies,你的名字（配音版）,2017-09-26T16:00:02Z,"故事發生在日本千年一遇的流星夜後一個月。住在鄉郊的女高中生宮水三葉對這種生活感到枯燥，一直非常嚮往都市生活。「來生要成為東京帥哥！」是她的願望。有一天，她真的夢見自己成為男生。眼前的是一個不熟悉的房間、不認識的朋友，還有她夢寐以求的東京寬闊街道。

另一邊廂，在東京生活的男子高校生立花瀧也有一個奇特夢境。夢中，他來到一個未見過的山中小町，發現自己變成一個女高中生！「我們的身分交換了？！」兩位從未見面的二人相遇，一段少女、少年奇妙物語隨之展開。

在半夢半醒間睜開睡眼，竟發現自己身處不知名的房間，甚至發現自己變成一個陌生女孩！而遠在他方的高校女生宮水三葉（上白石萌音 飾），醒來時也發現自己變成男孩，原來是他們的身體對調了！驚醒的兩人跳起床後發現又回到了自己的身體裡，但只要睡覺或半夢半醒之際，他們兩個人就會互換身份。一頭霧水的宮水決定循著片段的線索想要找到男孩，而男孩也透過在房間留下便條紙試著跟女孩溝通，兩人想盡辦法，在現實世界找到彼此，過程中更漸漸了解彼此，甚至開始產生好感，但沒想到兩人的奇遇並非隨機巧合，突如其來的事件也讓一切美好想像有了變化…",,627,67,PT1H46M34S
24,skr2l48fd7o,Movies,30,YouTube Movies,西遊記之月光寶盒,2017-07-19T23:43:14Z,悟空轉世為山賊頭領至尊寶，被白晶晶及春三十娘擄走至盤絲洞等待唐僧出現。至尊寶為救愛人白晶晶向春三十娘取解藥，事敗卻意外取得月光寶盒。但白晶晶誤會至尊寶變心捨他而去，傷心欲絕在洞內自殺。於是至尊寶使用月光寶盒，讓時光倒流…,,356,18,PT1H27M42S
25,Kw9pw-gdTY8,Movies,30,YouTube Movies,紅海行動,2018-05-10T01:16:00Z,"一艘中國商船遭劫持欲前往索馬里海域，海盜將人質作為肉盾，與趕來營救的海軍蛟龍突擊隊相持不下。面對嚴峻局面，蛟龍突擊隊迅速定好制敵方案，將持有火箭炮的海盜全部擊斃。
在完成營救任務返航途中，海軍戰艦及蛟龍突擊隊接到上級新的任務：非洲北部伊維亞共和國發生政變，恐怖組織連同叛軍攻入首都，當地華僑面臨危險。蛟龍突擊隊迅速改變航向，前往伊維亞執行撤僑任務。
時間緊迫，在“撤僑遇襲可反擊，相反則必須避免交火，以免引起外交衝突”的大原則下，海軍戰艦及蛟龍突擊隊八人小組深入伊維亞，面對惡劣的環境，借助海陸等多種裝備，成功轉移了等候在碼頭的中國僑民，並在激烈的遭遇戰之後營救了被恐怖分子追擊的中國領事館巴士。
而就在他們準備掩護華僑撤離之時，得知當地仍有中國人質被恐怖分子劫持，而恐怖組織試圖奪取核武器原料的陰謀也隨之浮出水面。為拯救同胞，也為了保護核原料不落入恐怖組織之手，蛟龍突擊隊決定留下繼續展開更加艱險的營救行動……",,336,67,PT2H18M37S
26,-Eu9d_sZJqg,Movies,30,YouTube Movies,金玉滿堂,2016-01-23T14:47:38Z,酒樓老板千金（袁詠儀飾）與男友（張國榮飾）為了一埸關乎酒樓未來命運和榮譽的烹飪大賽，費盡辦法找到當年的知名廚師（鍾鎮濤飾）重出江湖，誰知名廚現在除了落魄以外，還因為飲酒過度而失去味覺，他們該如何幫助名廚重新找回味覺和過去的烹煮手感，贏得比賽呢？ © Pegasus Motion Pictures Distribution Limited,,173,8,PT1H46M33S
27,vCFj1a0sWRM,Movies,30,YouTube Movies,Species,2015-10-28T07:32:09Z,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye. Government agent Xavier Fitch assembles a team of scientists and mercenaries to locate and destroy Sil before she manages to find a mate and breed.",,758,22,PT1H48M27S
28,H9SqA2XORE0,Movies,30,YouTube Movies,97家有囍事,2016-09-28T16:00:02Z,電影《97家有喜事》主要講述了老家大宅住著老老頭與三個兒子，長子老良因忙於公事怠慢了老婆賢淑，賢淑心有不甘；次子老非愛上了飛車女，​​因恐老父反對而頻出怪招；三子老恭因欠賭債過百萬而裝瘋扮傻，家中上下對其呵護有加。由於老恭舉止動靜均與小童無異，逐漸成為家人傾訴的對象。老恭將計就計表面瘋癲，暗中為家中各人解決難題。,,256,12,PT1H32M34S
29,qhBt8orpaac,Movies,30,YouTube Movies,導火綫,2016-12-08T16:00:09Z,"九七前的一個英雄故事。來自緬甸的黑幫三兄弟：大哥阿渣霸氣縱橫、二哥Tony冷靜狡猾、三弟阿虎打遍天下，於黑道日益壯大，卻想不到身邊得力、聰穎、敏捷的保鑣華生竟是警方安 插下來的臥底。重案組沙展馬軍為人執著火爆，惹來華生強烈不滿，二人多年合作，盡是口角與爭端。
警察銀樂隊。失去馬軍這個最大障礙，阿渣三兄弟更加肆無忌憚，為獨霸江湖暗殺老鬼山。華生暗中救了老鬼山一命，重傷的老鬼山願意轉為污點證人
馬軍重新歸隊，即展開拘 捕行動。三兄弟逃避警方追捕之際，揭穿華生臥底身份，馬軍最後只能將阿渣拘捕。Tony與阿虎敗走潛逃，竟於一夜間將指證阿渣的證人通通消滅，華生女友更 被擄走…",,497,12,PT1H27M4S
30,ZdCCU3R8AdQ,Movies,30,YouTube Movies,西謊極落：太爆．太子．太空艙,2017-12-14T16:39:51Z,獅子山下的香港，是一個謊言也被美化成「語言藝術」的荒謬都市，要騙得到別人，先要騙到自己，在這繁華都市的一個貧困角落，是一個個比劏房更非人道的「太空艙」，在這些六呎乘四呎的棺材式住宅中，住一班快要連自己也騙不下去的人。網客子軒，網上是人氣爆燈的樓市評論家，現實中卻是欠負累累，屋租也交不起的網路打手，為了省錢還債，騙女友到紐約實習，實情是搬到「太空艙」，在網 上裝著「紐約客」的生活，子軒卻在這個環境惡劣的「太空艙」中認識更多「太 空人」…年少時抱著熱血江湖夢的古惑仔阿鋒，卻遇上回歸後社團事業轉形型，十多年來越混越差，竟淪為水貨客，江湖變作羅湖，鬱鬱不得志阿鋒等待機會多年，卻在一次為維穩活動中，錯手重創高官，成為人民英雄! 釋囚瑞昌為糊口，重操故業持械行劫，一次犯案中無意中竟讓昔日獄友強姦犯阿全成為救得美人的英雄，突然正義的瑞昌決定為自己作孽贖罪！神神化化，常胡言亂語，在太空艙開設骨灰龕生意的阿成，有著一套異於常人的生活哲學，卻遇上一頭身價二百萬的失犬！疼愛女友的貨 van 司機阿明，為找一個可以和女友好好親熱的安樂蝸歷盡千辛萬苦，甚至將貨 van 改裝成「浪漫車床」旅居郊野公園，本意為萬事俱備溫馨之夜，卻變成一場槍戰飛車大逃亡! 這群「來自太空艙的男人」為著心中的理想生活，在一個又一個謊話之中掙扎求存，體現真正的香港精神：自欺欺人！向著墮落的軌跡，跌進極度荒謬境地！,,150,6,PT1H40M19S
31,72IkxE_uPG8,Movies,30,YouTube Movies,天堂小屋,2017-09-13T22:08:48Z,根據紐約時報暢銷書榜冠軍的同名小說改編，故事講述一個因痛失女兒而心靈受創的爸爸，遇上一次神奇旅程。麥克（森禾霍特 飾）的小女兒在露營時不幸遇害，屍體遍尋不獲。自此他內心充滿罪疚、悲傷和怨恨，終日活在沮喪之中，與家人好友疏離，並開始質疑自己的信仰。三年後，他收到一封署名Papa（妻子對上帝的暱稱）的神秘信件，邀請他前往那間發現女兒染血衣衫的森林小屋一聚。於是，滿腦仇恨的麥克攜槍赴約，卻沒想到這是一次神奇的療癒過程，令他明白仇恨不能解決問題，亦意識到自己所經歷的悲劇原來隱藏真理……© 2017 Lions Gate Entertainment Inc. All Rights Reserved.,,92,9,PT2H12M34S
32,MAHpTBSh8IA,Movies,30,YouTube Movies,Sonic The Hedgehog 2,2022-09-06T16:04:22Z,"The world’s favorite blue hedgehog is back for a next-level adventure in SONIC THE HEDGEHOG 2. After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",,189,11,PT2H2M20S
33,DO9lifdxtmg,Movies,30,YouTube Movies,Teen Wolf,2015-10-28T08:03:20Z,A teenage boy's incredible werewolf powers improve the quality of his life in dramatic and hilarious ways.,,,,PT1H32M21S
34,m73sJGDPko4,Movies,30,YouTube Movies,竊聽風雲3,2016-02-24T06:22:22Z,"五年前，羅永就（古天樂 飾）駕車意外撞死新界大地主陸永遠 (錢嘉樂 飾），當時羅永就是新界大亨陸瀚濤（曾江 飾）的司機。
      陸永遠之死，令陸瀚濤成功拿下大地產項目。原來在寸金尺土的香港，新界每個男性原居民可以無條件向政府申請建一棟三層獨立屋。這計劃長期引起社會爭議。特區政府決定終止丁屋計劃，將剩餘的丁權進行統一，興建多層式的「丁屋大廈」。陸瀚濤打算獨吞整個地產項目，但各地產巨頭定要分一杯羹。新界大地主陸永遠向誰靠攏，將影響到「丁屋大廈」的歸屬。所以他的死似乎並非偶然。
      五年後，羅永就出獄。同為陸瀚濤效力的同村兄弟陸金強 (劉青雲 飾) 等人卻不想與他分享既得利益。意想不到的是，羅永就竟在酒中下藥迷倒眾人，更找來獄中結識的電腦奇才阿祖 (吳彥祖 飾)，將陸金強等人的手機植入竊聽程式，暗中監視眾人的一舉一動。
      阿祖在竊聽行動當中，意外結識了為錢拼搏的圍村少婦阮月華 (周迅 飾)。但原來月華的身份，竟跟陸金強和羅永就有千絲萬縷的關係。透過連番竊聽，羅永就發現陸金強的巨大陰謀，勢將影響整個新界的將來！ © 2014 Bona Entertainment Company Limited.  All Rights Reserved.",,94,1,PT2H11M42S
35,5Ln8pJInEY8,Movies,30,YouTube Movies,S 風暴,2017-01-24T16:01:53Z,"馬會的球賽博彩操盤手被獨行殺手（周渝民）殺害！目擊證人竟是廉署首席調查主任陸志廉（古天樂），因為他正在協助另一調查主任漫玲（蔡少芬）調查操盤手！
      兇殺案是警方的調查範圍！重案組督察劉保強（張智霖）跟志廉錄口供。因為廉署的保密守則，志廉甚麼也沒說！保強只感被敷衍了，他很不滿！
      警廉之間，充滿矛盾！
      根據線索，警方得知香港非法賭球集团幕後有一個大莊家叫華老師（盧海鵬），但同一時間馬會保安經理倫添源（林保怡）被殺，輾轉間保強找到了殺手，可惜在他的細妹愛碧（陳靜）協助下，殺手逃掉！
      殺手原來受聘於國際犯罪集團首腦Big Boss，他操控了歐洲的球賽賽果，跟香港的搭檔合作從中獲利，而他的搭檔，正是馬會的董事（石修），將會繼任馬會主席….
      兩支紀律部隊由開始時的互不信任，到最後發展出默契，誓要將集團連根拔起……",,118,10,PT1H34M41S
36,QEU3pq5q31g,Movies,30,YouTube Movies,Superman Doomsday,2013-12-06T23:47:47Z,"The most shocking showdown in Superman history! When Lexcorp accidentally unearths the intergalactic serial killer Doomsday, Superman battles the creature head on in the fight of his life...literally. The world collectively mourns their fallen hero; humanity realizes it will never feel truly safe again. Superman's enemies rejoice all but Lex Luthor, who grieves the loss in his own demented manner, setting off a chilling chain of events that even he couldn't have foreseen. Inspired by the bestselling graphic novel of all time, DC Comics' The Death of Superman, this feature-length animated adventure boasts exciting action sequences that rivals anything you've ever seen starring the Man of Steel!",,447,0,PT1H17M40S
