,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit
86,Japanese-Pop-Music,全裸,https://open.spotify.com/album/17b3gMKdMnUjeLwXl2ky7S,KANKAKU PIERO,6,2019-09-04,https://open.spotify.com/track/4g9kVGXtAongTqqyWar7ov,245200,False
87,Boom Boom Back,Boom Boom Back,https://open.spotify.com/album/6LVDreY2ztRLwqdkjcBjnd,BE:FIRST,72,2023-02-13,https://open.spotify.com/track/37xJCjdzJ17S1jCDz3GwsB,188400,False
88,Lilly - Cover,mami J-Pop Cover Vol.3 ROCK,https://open.spotify.com/album/7eWKNbsfa0CcKzNFgboG6w,mami,19,2022-07-01,https://open.spotify.com/track/7HZdZC68QWyWWeYxjve6B5,131093,False
89,Smile Again,Smile Again,https://open.spotify.com/album/7aIMR4kB87X92XrEzK6L6M,BE:FIRST,71,2023-04-26,https://open.spotify.com/track/6EJDyT2T7pEeLLhNRR416r,202049,False
90,恋をしよう - Cover,mami J-Pop Cover,https://open.spotify.com/album/0eMXAwx6LsdGhpaLOqwhv0,mami,28,2021-11-18,https://open.spotify.com/track/0OazB8lEMmTrTvrU05F2Lj,234200,False
91,カメレオン,カメレオン,https://open.spotify.com/album/2dZ3LDlFGj0D4dvb1iDx7z,King Gnu,72,2022-02-28,https://open.spotify.com/track/0J0P8iSE6l3pYHbUdNFYdS,193990,False
92,Lai-Lai-Lai,One,https://open.spotify.com/album/7dy9CtobQY9RTQDeNvXmZ0,ARASHI,27,2005-08-03,https://open.spotify.com/track/1yWPxFA9RXGOxsIS4dDerP,225022,False
93,アドベンチャー,アドベンチャー,https://open.spotify.com/album/1oniwzKzy5hIwoAHjACgsi,YOASOBI,73,2023-02-15,https://open.spotify.com/track/1w2tdCsX2yKFjbh3wHII94,199964,False
94,拝啓、少年よ - Cover,rei J-Pop Cover Vol.4 Piano & Vocal,https://open.spotify.com/album/2ug42zaigXBvn6YoI3GYV5,Rei,13,2022-01-15,https://open.spotify.com/track/5NarKbxJ8T58xomZiN8Czy,212922,False
95,ブルーアンビエンス,ブルーアンビエンス,https://open.spotify.com/album/4fbghPZI7ZAQIbO4V7yrVj,Mrs. GREEN APPLE,71,2022-06-13,https://open.spotify.com/track/1S1WSh4uCprvucg6Hx57Eh,250773,False
