,artist_name,popularity,followers,artist_link,genres,top_track,top_track_album,top_track_popularity,top_track_release_date,top_track_duration_ms,top_track_explicit,top_track_album_link,top_track_link
75,SHISHAMO,54,470879,https://open.spotify.com/artist/6MGHit7sV38BhpChZYByFv,"['j-pop', 'j-rock']",君の目も鼻も口も顎も眉も寝ても覚めても超素敵!!!,SHISHAMO 7,56,2021-06-30,215146,False,https://open.spotify.com/album/2p074ywYtKAJGyJT6ESvPe,https://open.spotify.com/track/1hTReyVBNVvDqssrJMBGyz
76,Sukima Switch,55,1059780,https://open.spotify.com/artist/0wRzWf3I4lUl9hdFF5uL0m,"['j-pop', 'j-rock']",全力少年,空創クリップ,67,2005-07-20,272746,False,https://open.spotify.com/album/1FNUB07yBe3CJwXUQQoOdh,https://open.spotify.com/track/3Ztjw8utVpcrzms1RrsJvR
77,iri,54,361753,https://open.spotify.com/artist/1mN9lPKzTRTOop4u7S1Uy9,"['j-pop', 'japanese electropop', 'japanese r&b']",Season,PRIVATE,55,2023-05-10,208133,False,https://open.spotify.com/album/1WnTRvkka3YQKTdMWt3J8O,https://open.spotify.com/track/59ZJXXQ0VeLtBK5EfW0KLJ
78,MISIA,54,1623177,https://open.spotify.com/artist/3uyDATzOGjbGCts7v2eszk,['j-pop'],アイノカタチ,Life is going on and on,64,2018-12-26,262693,False,https://open.spotify.com/album/6shpoVTIdAcPmUYwIDNdBz,https://open.spotify.com/track/7mSVOYRseiZi20xtBKhHnF
79,[Alexandros],54,935440,https://open.spotify.com/artist/1luOe8HkZQ7zwuaO2wuJqI,"['anime', 'anime rock', 'j-pop', 'j-rock']",ワタリドリ,Where's My History?,43,2021-03-17,253600,False,https://open.spotify.com/album/3HcoGE0lkcDVOR6BhyfFDE,https://open.spotify.com/track/5PFxNrRme9z6jiprt8AfqX
80,ELLEGARDEN,53,535993,https://open.spotify.com/artist/3cbd5GWGOknxmFAe77MDbk,"['j-pop', 'j-rock', 'japanese emo', 'japanese pop punk', 'japanese punk rock']",ジターバグ,BRING YOUR BOARD!!,57,2003-07-02,199826,False,https://open.spotify.com/album/2WdPiPEVjeDLeOr5sMpT4k,https://open.spotify.com/track/78ooUd8wbjp22IzEPGxlRg
81,BiSH,55,368684,https://open.spotify.com/artist/0ebinq3ZTOQAJNag4sBTJj,"['anime', 'idol rock', 'j-pixie', 'j-pop', 'j-rock']",innocent arrogance,innocent arrogance,63,2023-04-02,211911,False,https://open.spotify.com/album/1VoA8bMAIB5BRjSMqaFQkP,https://open.spotify.com/track/7JgBlEV4AbeHVhaTczGdTg
82,ZARD,54,238997,https://open.spotify.com/artist/2NKadilSWCwuqGp5QoDeUS,['j-poprock'],負けないで,ZARD BEST The Single Collection ~軌跡~,58,1999-05-28,224566,False,https://open.spotify.com/album/3NrfMGWHiHumNFNlrVq9Lq,https://open.spotify.com/track/6lvjkI4I29oOmoTzr1jLPW
83,J SOUL BROTHERS III,52,905721,https://open.spotify.com/artist/1g51NlHKUXlgfvGP22m0uD,"['j-division', 'j-pop', 'j-pop boy group']",R.Y.U.S.E.I.,PLANET SEVEN,58,2015-01-28,325773,False,https://open.spotify.com/album/46OXLqw0s53wLDK2o22EhG,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn
84,YUZU,53,1715792,https://open.spotify.com/artist/7lNFzeAXmSIKexINNgO6bu,"['j-acoustic', 'j-pop']",Natsuiro,Yuzuikka,38,1998-07-23,202933,False,https://open.spotify.com/album/0iIuw07avKm8Roqt9v7JWe,https://open.spotify.com/track/4PdYyw2zDCNdmrlBKcNP9K
85,Superfly,53,1410182,https://open.spotify.com/artist/5M8AXrOifBT8elkLKbGPQZ,['j-pop'],愛をこめて花束を,Superfly,67,2007-04-04,295600,False,https://open.spotify.com/album/15oB8OFgucQsUUIdafLHAw,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
86,BOØWY,52,481944,https://open.spotify.com/artist/0pr3ep0knQaPHEZ2X8niA0,"['j-pop', 'japanese new wave', 'japanese rockabilly']",MARIONETTE,PSYCHOPATH,59,1987-09-05,230173,False,https://open.spotify.com/album/5XNV1gmhnTnwvQ1bpMmYhj,https://open.spotify.com/track/1zg3S9jjRaKG3O9TMU6Cnh
87,wacci,52,307098,https://open.spotify.com/artist/7jCHrVGjeHUYP2pHv8FOJ3,"['anime', 'j-division', 'j-pop']",恋だろ,suits me! suits you!,64,2022-11-09,283093,False,https://open.spotify.com/album/6w4UG3KP2TxppJ4QuQeean,https://open.spotify.com/track/2j7GjqDtsKbEhVq0Gw6a5Z
88,UNISON SQUARE GARDEN,54,375484,https://open.spotify.com/artist/449AEgfeOxqAuRn0uX6l3u,"['anime', 'j-pop', 'j-rock']",シュガーソングとビターステップ,Dr.Izzy,64,2016-07-06,253226,False,https://open.spotify.com/album/66AWCzSxxBUxLlN5Mw3YdW,https://open.spotify.com/track/6bfjEGSR7DyC8MK8cp3ZCp
89,ATARASHII GAKKO!,59,458074,https://open.spotify.com/artist/4OfU76YhPU04wlmbVFFgTJ,['j-pop girl group'],OTONABLUE,ICHIJIKIKOKU,66,2023-04-12,184773,False,https://open.spotify.com/album/6Ah0YGqpd7Dg6zB35ojUQz,https://open.spotify.com/track/3h1XlHgx0m1dO6nNSO1kSV
90,Noriyuki Makihara,51,774966,https://open.spotify.com/artist/3vVDusnDA0LcPH3NvZpoyM,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']",どんなときも。 - 2012 Remaster,君は誰と幸せなあくびをしますか。 (2012 Remaster),40,1991-09-25,306946,False,https://open.spotify.com/album/1FcSMcxaCzGisaARNbJm5w,https://open.spotify.com/track/5KLKmSXIbQLseD5A7UUYjB
91,Takaya Kawasaki,51,371552,https://open.spotify.com/artist/3BjFX1nExMNHvSaoLd1I1k,"['j-pop', 'japanese teen pop']",魔法の絨毯,I believe in you,67,2018-03-14,208896,False,https://open.spotify.com/album/57MaahzIW7aiwZMCiveDsL,https://open.spotify.com/track/3PK5ERLCyMuQ5Cb89GbZVL
92,AAA,52,1336908,https://open.spotify.com/artist/1AyWsgtaIgXbzjJlTx2ZDp,['j-pop'],Wake up!,GOLD SYMPHONY,53,2014-10-01,223760,False,https://open.spotify.com/album/2K4rdeEWAiU0CgqI8XXdjR,https://open.spotify.com/track/2ZCkl705ROXLgLtXXKhBp2
93,Shonan No Kaze,52,302403,https://open.spotify.com/artist/70x6gPIjIhWtxjczooKl3p,"['j-pop', 'j-reggae']",純恋歌,湘南乃風 〜Riders High〜,58,2006-08-30,429000,False,https://open.spotify.com/album/3MlKLOnSyIVO5TxDpSH9T3,https://open.spotify.com/track/1VJVtUutqKTLq0WlT2GkaX
94,MONGOL800,51,732877,https://open.spotify.com/artist/2zUQjYvy0TevSi4d3PjqQO,"['j-pop', 'j-punk', 'j-rock', 'japanese punk rock', 'okinawan pop']",小さな恋のうた,MESSAGE,69,2001-09-16,222640,False,https://open.spotify.com/album/2an2zDcyPnHZgodDzgxZj2,https://open.spotify.com/track/23atyJacJVHvB9RHBNhr35
95,THE RAMPAGE from EXILE TRIBE,52,300960,https://open.spotify.com/artist/6E94YMM50nYraxpkixvQuW,"['j-division', 'j-pop boy group']",16BOOSTERZ,16BOOSTERZ,53,2023-04-11,215233,False,https://open.spotify.com/album/4zbk3a6upvEPEQJfv274ow,https://open.spotify.com/track/4RY3DJYzJzwMtWBKl7IP4C
96,Ikimonogakari,58,1243949,https://open.spotify.com/artist/5YneEA2nLtAhkD5t2769lZ,"['anime', 'j-pop']",ブルーバード,Chou Ikimonobakari Tennen Kinen Members Best Selection,72,2006,215706,False,https://open.spotify.com/album/6CM8A3Uhws8mAcNOxpBRNq,https://open.spotify.com/track/2XpV9sHBexcNrz0Gyf3l18
97,YOAKE,52,45004,https://open.spotify.com/artist/0psEe4IooMjolOPMrz9A5M,['japanese viral pop'],Nee,Nee,52,2022-04-29,200701,False,https://open.spotify.com/album/3zksjPx2UEZGeWzkmcOYaa,https://open.spotify.com/track/3xYCy8Gpp8I37ljuIELCOJ
98,Ken Hirai,51,863374,https://open.spotify.com/artist/6jIhEiXcCAyBsuEI7qZ9vc,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']",瞳をとじて,SENTIMENTALovers,47,2004-11-24,341240,False,https://open.spotify.com/album/0M5ANuYRJNLSjds7oleNh3,https://open.spotify.com/track/2hxE4LWxgTLgPmDvBWxtPd
99,SugLawd Familiar,51,26007,https://open.spotify.com/artist/6xiT2jISLeWrj8udndxqW4,['japanese pop rap'],LONGINESS REMIX,LONGINESS REMIX,51,2022-12-16,254310,False,https://open.spotify.com/album/6f9LnhAUXUVf4zAS1uKgjd,https://open.spotify.com/track/2ECrDpRYc2dV0xw0abViF8
100,Nissy,51,518659,https://open.spotify.com/artist/4L9VSeE7K3BTBndqEL9A6q,['j-pop'],トリコ,トリコ / Relax & Chill,59,2018-09-30,232439,False,https://open.spotify.com/album/7Cqi1UXZY5Csl0pe9Ggxts,https://open.spotify.com/track/04vWAqnvToa2v4D4A2yhzH
